document_id,text
24675,cb826710839163 rmcpl14558 2
24676,cb826711852097 rmcpl20757 2
24677,cb826711852091 rmcpl15429 2
24678,cb826816178542 rmcpl01460 2
24679,cb826818219659 rmcpl05148 2
24680,cb826811091771 rmcpl16275 2
24681,cb826811091764 rmcpl19639 2
24682,cb826810077915 rmcpl16221 2
24683,cb826814147648 rmcpl19146 2
24684,cb826811084752 rmcpl16755 2
24685,cb826811088087 rmcpl23562 2
24686,cb826812101807 rmcpl18083 2
24687,cb826816168621 rmcpl22525 2
24688,cb826816168644 rmcpl16787 2
24689,cb826809061164 rmcpl14572 2
24690,maw 502964xxxxxx2088 naga
24691,maw 502964xxxxxx7046 karu
24692,aeps income dt 27 09 2018
24693,aeps gst inc dt 27 09 201
24694,aeps acq cr adj fee 2709
24695,micro atm wdl fee dt27091
24696,aeps pay indiaforensic 2509
24697,micro atm wdl fee dt28091
24698,trf indiaforensic service
24699,micro atm inc dated 28091
24700,micro atm gst dated 28091
24701,maw 502964xxxxxx1997 naga
24702,indiaforensic aeps npci wdl set
24703,trf indiaforensic service
24704,trf indiaforensic service
24705,trf indiaforensic service
24706,micro atm wdl fee dt28091
24707,micro atm inc dated 28091
24708,micro atm gst dated 28091
24709,aeps income dt 28 09 2018
24710,aeps gst inc dt 28 09 201
24711,trf indiaforensic service
24712,micro atm wdl fee dt29091
24713,micro atm inc dated 29091
24714,micro atm gst dated 29091
24715,aeps pay indiaforensic 2809
24716,indiaforensic aeps npci wdl set
24717,cr826909336684 rmcpl23368 2
24718,cr826914413653 rmcpl28707 2
24719,cr826910362947 rmcpl23368 2
24720,cr826914414769 rmcpl16184 2
24721,cr826918466864 rmcpl27607 2
24722,cr826916444392 rmcpl14829 2
24723,cr826916444394 rmcpl23228 2
24724,cr826917454888 rmcpl22278 2
24725,cr826917454894 rmcpl22832 2
24726,cr826913399246 rmcpl15079 2
24727,cr826913411386 rmcpl24449 2
24728,cr826911370628 rmcpl14558 2
24729,cr826911372910 rmcpl22489 2
24730,cr826911372906 rmcpl28497 2
24731,cr826911372916 rmcpl09617 2
24732,cr826913408278 rmcpl12772 2
24733,cr826919485843 rmcpl22472 2
24734,cr826919485869 rmcpl11330 2
24735,cr826918466870 rmcpl16187 2
24736,cr826908319737 rmcpl05110 2
24737,cr826908319730 rmcpl17970 2
24738,cr826912392486 rmcpl11996 2
24739,cr826913406059 rmcpl15935 2
24740,cr827012637608 rmcpl21824 2
24741,cr827012633238 rmcpl24284 2
24742,cr827010587603 rmcpl10073 2
24743,cr827009577725 rmcpl18376 2
24744,cr827013659591 rmcpl28890 2
24745,cr827009568914 rmcpl11607 2
24746,cr827011608939 rmcpl15690 2
24747,cr827011613264 rmcpl28997 2
24748,cr827011617493 rmcpl18940 2
24749,cr827015681662 rmcpl22581 2
24750,cr827009582430 rmcpl27211 2
24751,cr827017708843 rmcpl14572 2
24752,cr827013659612 rmcpl20758 2
24753,cr827011613242 rmcpl21526 2
24754,cr827017716673 rmcpl16447 2
24755,cr827013646271 rmcpl22628 2
24756,cr827014664235 rmcpl24759 2
24757,cr827013654962 rmcpl14558 2
24758,cr827017712386 rmcpl22523 2
24759,cr827012641904 rmcpl21208 2
24760,cr827013646275 rmcpl18486 2
24761,cr827012637611 rmcpl23228 2
24762,maw 502964xxxxxx4993 karu
24763,indiaforensic aeps npci wdl set
24764,trf indiaforensic service
24765,trf indiaforensic service
24766,npci setelement diff 3009
24767,micro atm wdl fee dt29091
24768,micro atm inc dated 29091
24769,micro atm gst dated 29091
24770,maw 502964xxxxxx1997 naga
24771,aeps pay indiaforensic 2909
24772,aeps pay indiaforensic 3009
24773,trf indiaforensic service
24774,aeps acquiring adj fee 2
24775,aeps acq cr adj fee 2909
24776,aeps income dt 29 09 2018
24777,aeps gst inc dt 29 09 201
24778,aeps income dt 30 09 2018
24779,aeps gst inc dt 30 09 201
24780,micro atm wdl fee dt30091
24781,micro atm inc dated 30091
24782,micro atm gst dated 30091
24783,micro atm wdl fee dt01101
24784,micro atm inc dated 01101
24785,micro atm gst dated 01101
24786,maw 502964xxxxxx9255 naga
24787,maw 502964xxxxxx9466 naga
24788,maw 502964xxxxxx1100 naga
24789,maw 502964xxxxxx8617 karu
24790,indiaforensic aeps npci wdl set
24791,indiaforensic aeps npci wdl set
24792,maw 502964xxxxxx9004 karu
24793,maw 502964xxxxxx6635 karu
24794,maw 502964xxxxxx8781 karu
24795,maw 502964xxxxxx2144 karu
24796,maw 502964xxxxxx1146 karu
24797,maw 502964xxxxxx2251 karu
24798,maw 502964xxxxxx4430 karu
24799,maw 502964xxxxxx3044 karu
24800,micro atm wdl fee dt01101
24801,micro atm inc dated 01101
24802,micro atm gst dated 01101
24803,micro atm wdl fee dt02101
24804,micro atm inc dated 02101
24805,micro atm gst dated 02101
24806,trf indiaforensic service
24807,micro atm wdl fee dt03101
24808,micro atm inc dated 03101
24809,micro atm gst dated 03101
24810,aeps income dt 01 10 2018
24811,aeps gst inc dt 01 10 201
24812,aeps income dt 02 10 2018
24813,aeps gst inc dt 02 10 201
24814,aeps acq rep adj fee 011
24815,trf indiaforensic service
24816,aeps pay indiaforensic 0110
24817,indiaforensic aeps npci wdl set
24818,micro atm wdl fee dt03101
24819,micro atm inc dated 03101
24820,micro atm gst dated 03101
24821,trf indiaforensic service
24822,aeps income dt 03 10 2018
24823,aeps gst inc dt 03 10 201
24824,aeps acquiring adj fee 0
24825,micro atm wdl fee dt04101
24826,micro atm inc dated 04101
24827,micro atm gst dated 04101
24828,trf indiaforensic service
24829,indiaforensic aeps npci wdl set
24830,trf indiaforensic service
24831,trf indiaforensic service
24832,micro atm wdl fee dt04101
24833,micro atm inc dated 04101
24834,micro atm gst dated 04101
24835,aeps income dt 04 10 2018
24836,aeps gst inc dt 04 10 201
24837,aeps acquiring adj fee 0
24838,aeps acq rep adj fee 041
24839,micro atm wdl fee dt05101
24840,micro atm inc dated 05101
24841,micro atm gst dated 05101
24842,trf indiaforensic service
24843,cr827112904021 rmcpl21208 2
24844,cr827108835586 rmcpl24703 2
24845,cr827117972923 rmcpl22655 2
24846,cr827117972945 rmcpl23207 2
24847,cr827112908061 rmcpl17957 2
24848,cr827114925332 rmcpl27276 2
24849,cr827116952157 rmcpl14573 2
24850,cr827113917059 rmcpl25318 2
24851,cr827111893853 rmcpl22022 2
24852,cr827116955605 rmcpl22499 2
24853,cr827110871201 rmcpl12604 2
24854,cr827111890219 rmcpl19247 2
24855,cr827115948261 rmcpl20998 2
24856,cr827317422723 rmcpl22967 3
24857,cr827210104010 rmcpl28636 2
24858,cr827211111469 rmcpl09035 2
24859,cr827213149349 rmcpl10110 2
24860,cr827214154109 rmcpl15112 2
24861,cr827214154119 rmcpl15296 2
24862,cr827511799411 rmcpl26120 0
24863,cr827512807484 rmcpl23812 0
24864,cr827508750858 rmcpl16659 0
24865,cr827411560119 rmcpl19909 0
24866,cr827410552579 rmcpl27206 0
24867,cr827416628290 rmcpl19909 0
24868,cr827416621722 rmcpl24103 0
24869,cr827417633983 rmcpl19963 0
24870,cr827417633996 rmcpl09612 0
24871,cr827417633985 rmcpl21549 0
24872,cr827411562326 rmcpl23895 0
24873,cr827410542617 rmcpl20680 0
24874,cr827413591224 rmcpl19888 0
24875,cr827613019341 rmcpl20587 0
24876,cr827610984312 rmcpl17948 0
24877,cr827610984845 rmcpl22640 0
24878,cr827611001739 rmcpl23228 0
24879,cr827611001887 rmcpl19060 0
24880,cr827611998907 rmcpl17234 0
24881,cr827611999286 rmcpl00216 0
24882,cr827616057766 rmcpl16272 0
24883,cr827616057743 rmcpl20978 0
24884,cr827611999705 rmcpl24449 0
24885,cr827616057760 rmcpl18729 0
24886,cr827610986907 rmcpl18157 0
24887,cr827610986927 rmcpl27694 0
24888,cr827611996499 rmcpl27696 0
24889,cr827611998719 rmcpl19469 0
24890,cr827612005997 rmcpl23710 0
24891,cr827613020659 rmcpl23228 0
24892,cr827615042999 rmcpl19899 0
24893,cr827612014014 rmcpl09550 0
24894,cr827612014632 rmcpl21642 0
24895,cr827612014941 rmcpl15326 0
24896,cr827611001077 rmcpl15535 0
24897,cr827612008398 rmcpl16262 0
24898,cr827611001378 rmcpl11352 0
24899,cr827611001385 rmcpl17789 0
24900,cr827615052295 rmcpl14840 0
24901,cr827611003570 rmcpl26216 0
24902,cr827611003461 rmcpl14096 0
24903,cr827610988291 rmcpl22963 0
24904,cr827610988638 rmcpl25592 0
24905,cr827610989034 rmcpl22042 0
24906,cr827610987129 rmcpl23065 0
24907,cr827610987141 rmcpl26156 0
24908,cr827610987054 rmcpl24482 0
24909,cr827610987417 rmcpl16282 0
24910,cr827610987812 rmcpl27487 0
24911,cr827610987587 rmcpl22250 0
24912,cr827615050474 rmcpl22832 0
24913,cr827616056272 rmcpl23534 0
24914,cr827616056659 rmcpl21824 0
24915,cr827612016763 rmcpl21743 0
24916,cr827613020101 rmcpl23065 0
24917,cr827613020536 rmcpl21646 0
24918,cr827613020691 rmcpl28457 0
24919,cr827614035234 rmcpl25806 0
24920,cr827612010073 rmcpl21807 0
24921,cr827611992408 rmcpl24148 0
24922,cr827612010056 rmcpl18157 0
24923,cr827612010079 rmcpl23887 0
24924,cr827611992848 rmcpl16457 0
24925,cr827611992708 rmcpl16247 0
24926,cr827611992690 rmcpl15375 0
24927,cr827609973109 rmcpl19028 0
24928,cr827611991426 rmcpl11793 0
24929,cr827611991851 rmcpl00111 0
24930,cr827611991931 rmcpl20871 0
24931,cr827612016815 rmcpl22481 0
24932,cr827611001667 rmcpl14431 0
24933,cr827612006381 rmcpl22042 0
24934,cr827615046964 rmcpl09827 0
24935,cr827615053248 rmcpl13161 0
24936,cr827615054005 rmcpl09612 0
24937,cr827615053863 rmcpl15326 0
24938,cr827615054327 rmcpl13776 0
24939,cr827616059196 rmcpl24829 0
24940,cr827616059256 rmcpl15110 0
24941,cr827617075326 rmcpl16457 0
24942,cr827617077786 rmcpl18042 0
24943,cr827613020137 rmcpl20482 0
24944,cr827611003447 rmcpl11131 0
24945,cr827610989367 rmcpl11281 0
24946,cr827611993127 rmcpl23157 0
24947,cr827611993114 rmcpl15609 0
24948,cr827610987772 rmcpl22744 0
24949,cr827611992724 rmcpl27696 0
24950,cr827610988169 rmcpl23562 0
24951,cr827610988188 rmcpl20871 0
24952,cr827612015572 rmcpl09617 0
24953,cr827612015563 rmcpl12664 0
24954,cr827616056265 rmcpl18061 0
24955,cr827615046987 rmcpl24692 0
24956,cr827616056431 rmcpl20034 0
24957,cr827617083159 rmcpl09821 0
24958,indiaforensic aeps npci wdl set
24959,trf indiaforensic service
24960,trf indiaforensic service
24961,micro atm wdl fee dt05101
24962,micro atm inc dated 05101
24963,micro atm gst dated 05101
24964,trf indiaforensic service
24965,aeps income dt 05 10 2018
24966,aeps gst inc dt 05 10 201
24967,aeps acq cr adj fee 0510
24968,micro atm wdl fee dt06101
24969,micro atm inc dated 06101
24970,micro atm gst dated 06101
24971,indiaforensic aeps npci wdl set
24972,indiaforensic aeps npci wdl set
24973,trf indiaforensic service
24974,micro atm wdl fee dt06101
24975,micro atm inc dated 06101
24976,micro atm gst dated 06101
24977,micro atm wdl fee dt07101
24978,micro atm inc dated 07101
24979,micro atm gst dated 07101
24980,micro atm wdl fee dt08101
24981,micro atm inc dated 08101
24982,micro atm gst dated 08101
24983,trf indiaforensic service
24984,npci setelement diff 0710
24985,aeps income dt 06 10 2018
24986,aeps gst inc dt 06 10 201
24987,aeps income dt 07 10 2018
24988,aeps gst inc dt 07 10 201
24989,aeps acquiring adj fee 0
24990,aeps acquiring adj fee 0
24991,aeps acq rep adj fee 061
24992,trf indiaforensic service
24993,indiaforensic aeps npci wdl set
24994,maw 502964xxxxxx6016 akol
24995,trf indiaforensic service
24996,micro atm wdl fee dt08101
24997,micro atm inc dated 08101
24998,micro atm gst dated 08101
24999,trf indiaforensic service
25000,micro atm wdl fee dt09101
25001,micro atm inc dated 09101
25002,micro atm gst dated 09101
25003,aeps income dt 10 08 2018
25004,aeps gst inc dt 10 08 201
25005,aeps acq rep adj fee 081
25006,indiaforensic aeps npci wdl set
25007,trf indiaforensic service
25008,npci setelement diff 0710
25009,npci setelement diff 0910
25010,micro atm wdl fee dt09101
25011,micro atm inc dated 09101
25012,micro atm gst dated 09101
25013,micro atm wdl fee dt10101
25014,micro atm inc dated 10101
25015,micro atm gst dated 10101
25016,trf indiaforensic service
25017,aeps income dt 10 09 2018
25018,aeps gst inc dt 10 09 201
25019,aeps acquiring adj fee 0
25020,aeps pay indiaforensic 0510
25021,maw 502964xxxxxx0839 naga
25022,indiaforensic aeps npci wdl set
25023,cr827711251567 rmcpl24821 0
25024,cr827711251581 rmcpl19766 0
25025,cr827711251577 rmcpl19527 0
25026,cr827711245132 rmcpl23991 0
25027,cr827711245149 rmcpl17696 0
25028,cr827711245271 rmcpl12805 0
25029,cr827711245037 rmcpl20518 0
25030,cr827711237290 rmcpl21549 0
25031,cr827711237300 rmcpl09152 0
25032,cr827711250546 rmcpl12354 0
25033,cr827711251039 rmcpl14829 0
25034,cr827711251030 rmcpl20491 0
25035,cr827711251026 rmcpl12354 0
25036,cr827711243143 rmcpl26120 0
25037,cr827711252012 rmcpl15613 0
25038,cr827711251660 rmcpl27211 0
25039,cr827711251777 rmcpl14829 0
25040,cr827711252322 rmcpl22250 0
25041,cr827711241718 rmcpl23533 0
25042,cr827711241717 rmcpl14643 0
25043,cr827711242199 rmcpl18049 0
25044,cr827711242261 rmcpl15112 0
25045,cr827711252340 rmcpl19079 0
25046,cr827717323017 rmcpl19959 0
25047,cr827717331318 rmcpl23157 0
25048,cr827711248498 rmcpl21549 0
25049,cr827711248568 rmcpl14382 0
25050,cr827711248924 rmcpl24117 0
25051,cr827711248563 rmcpl20143 0
25052,cr827711248932 rmcpl27346 0
25053,cr827711248560 rmcpl20518 0
25054,cr827711249108 rmcpl19146 0
25055,cr827711249333 rmcpl22507 0
25056,cr827711249480 rmcpl22866 0
25057,cr827711249474 rmcpl20143 0
25058,cr827711249749 rmcpl20587 0
25059,cr827712253388 rmcpl11151 0
25060,cr827712253324 rmcpl23031 0
25061,cr827712253877 rmcpl20245 0
25062,cr827712253870 rmcpl25271 0
25063,cr827712254403 rmcpl19941 0
25064,cr827712254329 rmcpl13815 0
25065,cr827712254721 rmcpl19146 0
25066,cr827712257212 rmcpl23244 0
25067,cr827712257107 rmcpl11131 0
25068,cr827712260631 rmcpl25277 0
25069,cr827712260572 rmcpl20311 0
25070,cr827712260640 rmcpl23562 0
25071,cr827712260621 rmcpl27159 0
25072,cr827712260637 rmcpl15535 0
25073,cr827712260624 rmcpl18671 0
25074,cr827712260648 rmcpl09523 0
25075,cr827712260658 rmcpl17534 0
25076,cr827712253232 rmcpl09612 0
25077,cr827712253258 rmcpl26216 0
25078,cr827711243055 rmcpl25199 0
25079,cr827711243077 rmcpl18596 0
25080,cr827711245069 rmcpl09726 0
25081,cr827816550310 rmcpl22286 0
25082,cr827816547296 rmcpl21728 0
25083,cr827816551052 rmcpl24250 0
25084,cr827814528982 rmcpl19108 0
25085,cr827814527010 rmcpl23228 0
25086,cr827814528027 rmcpl21381 0
25087,cr827811476742 rmcpl19108 0
25088,cr827811476795 rmcpl21454 0
25089,microatm diff 101018
25090,trf indiaforensic service
25091,maw 502964xxxxxx8983 naga
25092,micro atm wdl fee dt10101
25093,micro atm inc dated 10101
25094,micro atm gst dated 10101
25095,trf indiaforensic service
25096,micro atm wdl fee dt11101
25097,micro atm inc dated 11101
25098,micro atm gst dated 11101
25099,aeps income dt 10 10 2018
25100,aeps gst inc dt 10 10 201
25101,aeps acq cr adj fee 1010
25102,aeps acq rep adj fee 101
25103,aeps pay indiaforensic 1010
25104,maw 502964xxxxxx0699 karu
25105,indiaforensic aeps npci wdl set
25106,cr828010944194 rmcpl25301 0
25107,cr828017036942 rmcpl00225 0
25108,cr828017036928 rmcpl27464 0
25109,cr827909695194 rmcpl27083 0
25110,cr827916795400 rmcpl20420 0
25111,cr827911720308 rmcpl23821 0
25112,cr828212450385 rmcpl15290 0
25113,cr828217516610 rmcpl25883 0
25114,cr828214467604 rmcpl00225 0
25115,cr828216492973 rmcpl24532 0
25116,cr828117280324 rmcpl18136 0
25117,trf indiaforensic service
25118,maw 502964xxxxxx4259 karu
25119,maw 502964xxxxxx7502 akol
25120,maw 502964xxxxxx1997 naga
25121,micro atm wdl fee dt11101
25122,micro atm inc dated 11101
25123,micro atm gst dated 11101
25124,aeps income dt 10 11 2018
25125,aeps gst inc dt 10 11 201
25126,trf indiaforensic service
25127,aeps acq cr adj fee 1110
25128,micro atm wdl fee dt12101
25129,micro atm inc dated 12101
25130,micro atm gst dated 12101
25131,npci setelement diff 1110
25132,maw 502964xxxxxx3514 naga
25133,maw 502964xxxxxx9031 naga
25134,indiaforensic aeps npci wdl set
25135,trf indiaforensic service
25136,indiaforensic aeps npci wdl set
25137,maw 502964xxxxxx2797 karu
25138,maw 502964xxxxxx4795 karu
25139,maw 502964xxxxxx6003 karu
25140,maw 502964xxxxxx0616 karu
25141,maw 502964xxxxxx8907 karu
25142,cr828311672209 rmcpl12805 1
25143,cr828314716251 rmcpl00928 1
25144,cr828312681787 rmcpl19793 1
25145,cr828318764591 rmcpl11793 1
25146,indiaforensic aeps npci wdl set
25147,trf indiaforensic service
25148,trf indiaforensic service
25149,npci setelement diff 1210
25150,micro atm wdl fee dt15101
25151,micro atm inc dated 15101
25152,micro atm gst dated 15101
25153,micro atm wdl fee dt12101
25154,micro atm inc dated 12101
25155,micro atm gst dated 12101
25156,micro atm wdl fee dt13101
25157,micro atm inc dated 13101
25158,micro atm gst dated 13101
25159,micro atm wdl fee dt14101
25160,micro atm inc dated 14101
25161,micro atm gst dated 14101
25162,trf indiaforensic service
25163,aeps income dt 10 12 2018
25164,aeps gst inc dt 10 12 201
25165,aeps income dt 10 13 2018
25166,aeps gst inc dt 10 13 201
25167,aeps income dt 10 14 2018
25168,aeps gst inc dt 10 14 201
25169,aeps acquiring adj fee 1
25170,aeps acq cr adj fee 1210
25171,aeps acq rep adj fee 121
25172,aeps pay indiaforensic 1310
25173,maw 502964xxxxxx8587 naga
25174,indiaforensic aeps npci wdl set
25175,cr828409879832 rmcpl21726 1
25176,cr828412923728 rmcpl10937 1
25177,cr828417992743 rmcpl12772 1
25178,cr828413946715 rmcpl09592 1
25179,trf indiaforensic service
25180,maw 502964xxxxxx0486 naga
25181,maw 502964xxxxxx8117 naga
25182,npci setelement diff 1410
25183,micro atm wdl fee dt15101
25184,micro atm inc dated 15101
25185,micro atm gst dated 15101
25186,aeps income dt 10 15 2018
25187,aeps gst inc dt 10 15 201
25188,aeps acq cr adj fee 1510
25189,micro atm wdl fee dt16101
25190,micro atm inc dated 16101
25191,micro atm gst dated 16101
25192,trf indiaforensic service
25193,trf indiaforensic service
25194,cb827711242705 rmcpl22522 0
25195,indiaforensic aeps npci wdl set
25196,cr828609360769 rmcpl19422 1
25197,cr828616455674 rmcpl12858 1
25198,cr828616455583 rmcpl22756 1
25199,cr828610374687 rmcpl12952 1
25200,cr828612406662 rmcpl25190 1
25201,cr828511149943 rmcpl24195 1
25202,cr828511149965 rmcpl19037 1
25203,maw 502964xxxxxx6900 karu
25204,maw 502964xxxxxx3012 karu
25205,micro atm wdl fee dt16101
25206,micro atm inc dated 16101
25207,micro atm gst dated 16101
25208,trf indiaforensic service
25209,aeps pay indiaforensic 1510
25210,aeps income dt 10 16 2018
25211,aeps gst inc dt 10 16 201
25212,trf indiaforensic service
25213,aeps acq cr adj fee 1610
25214,micro atm wdl fee dt17101
25215,micro atm inc dated 17101
25216,micro atm gst dated 17101
25217,trf indiaforensic service
25218,indiaforensic aeps npci wdl set
25219,aeps income dt 10 17 2018
25220,aeps gst inc dt 10 17 201
25221,aeps acq rep adj fee 171
25222,trf indiaforensic service
25223,maw 502964xxxxxx0270 naga
25224,maw 502964xxxxxx0296 naga
25225,maw 502964xxxxxx0821 naga
25226,indiaforensic aeps npci wdl set
25227,maw 502964xxxxxx0502 naga
25228,maw 502964xxxxxx9796 naga
25229,aeps income dt 10 18 2018
25230,aeps gst inc dt 10 18 201
25231,aeps pay indiaforensic 1810
25232,aeps pay indiaforensic 1710
25233,micro atm wdl fee dt17101
25234,micro atm inc dated 17101
25235,micro atm gst dated 17101
25236,micro atm wdl fee dt18101
25237,micro atm inc dated 18101
25238,micro atm gst dated 18101
25239,micro atm wdl fee dt18101
25240,micro atm inc dated 18101
25241,micro atm gst dated 18101
25242,tfr 1196428 indiaforensic se
25243,micro atm wdl fee dt19101
25244,micro atm inc dated 19101
25245,micro atm gst dated 19101
25246,maw 502964xxxxxx1963 naga
25247,indiaforensic aeps npci wdl set
25248,cr828815899935 rmcpl17167 1
25249,cr828815900027 rmcpl26216 1
25250,cr828812852337 rmcpl07044 1
25251,cr828812852283 rmcpl23966 1
25252,cr828812852304 rmcpl15535 1
25253,cr828812852272 rmcpl18061 1
25254,cr828812852291 rmcpl22431 1
25255,cr828813874844 rmcpl11131 1
25256,cr828816902833 rmcpl09592 1
25257,cr828816903323 rmcpl22310 1
25258,cr828816914222 rmcpl11793 1
25259,cr828816903494 rmcpl17359 1
25260,cr828812850777 rmcpl17167 1
25261,cr828818947142 rmcpl15254 1
25262,cr828818947118 rmcpl23653 1
25263,cr828818947202 rmcpl15670 1
25264,cr828816902623 rmcpl29325 1
25265,cr828816902613 rmcpl09612 1
25266,cr828816902683 rmcpl11151 1
25267,cr828815899130 rmcpl11131 1
25268,cr828815899072 rmcpl15254 1
25269,cr828815899114 rmcpl20068 1
25270,cr828815899617 rmcpl09592 1
25271,cr828815899953 rmcpl15510 1
25272,cr829015369926 rmcpl21218 1
25273,cr829010308972 rmcpl21381 1
25274,cr829010308898 rmcpl20241 1
25275,trf indiaforensic service
25276,trf indiaforensic service
25277,trf indiaforensic service
25278,npci setelement diff 1910
25279,trf indiaforensic service
25280,trf indiaforensic service
25281,micro atm wdl fee dt19101
25282,micro atm inc dated 19101
25283,micro atm gst dated 19101
25284,aeps pay indiaforensic 1910
25285,aeps income dt 10 19 2018
25286,aeps gst inc dt 10 19 201
25287,aeps acqcr adj fee 19101
25288,micro atm wdl fee dt20101
25289,micro atm inc dated 20101
25290,micro atm gst dated 20101
25291,maw 502964xxxxxx2291 karu
25292,indiaforensic aeps npci wdl set
25293,indiaforensic aeps npci wdl set
25294,trf indiaforensic service
25295,trf indiaforensic service
25296,trf indiaforensic service
25297,micro atm wdl fee dt21101
25298,micro atm inc dated 21101
25299,micro atm gst dated 21101
25300,micro atm wdl fee dt22101
25301,micro atm inc dated 22101
25302,micro atm gst dated 22101
25303,aeps pay indiaforensic 2010
25304,aeps pay indiaforensic 2110
25305,trf indiaforensic service
25306,aeps income dt 10 20 2018
25307,aeps gst inc dt 10 20 201
25308,aeps income dt 10 21 2018
25309,aeps gst inc dt 10 21 201
25310,aeps acquiring adj fee 2
25311,trf indiaforensic service
25312,micro atm wdl fee dt20101
25313,micro atm inc dated 20101
25314,micro atm gst dated 20101
25315,indiaforensic aeps npci wdl set
25316,aeps acq cr829217854200 r
25317,aeps acq cr829211771491 r
25318,aeps acq cr829111561309 r
25319,aeps acq cr829113586407 r
25320,trf indiaforensic service
25321,micro atm wdl fee dt22101
25322,micro atm inc dated 22101
25323,micro atm gst dated 22101
25324,npci sett diff 221018
25325,trf indiaforensic service
25326,aeps income dt 10 22 2018
25327,aeps gst inc dt 10 22 201
25328,aeps acq cr adj fee 2210
25329,micro atm wdl fee dt23101
25330,micro atm inc dated 23101
25331,micro atm gst dated 23101
25332,indiaforensic aeps npci wdl set
25333,cr829312010258 rmcpl17167 2
25334,trf indiaforensic service
25335,npci sett diff 231018
25336,micro atm wdl fee dt23101
25337,micro atm inc dated 23101
25338,micro atm gst dated 23101
25339,aeps income dt 10 23 2018
25340,aeps gst inc dt 10 23 201
25341,aeps acquiring adj fee 2
25342,aeps acq cr adj fee 2310
25343,trf indiaforensic service
25344,micro atm wdl fee dt24101
25345,micro atm inc dated 24101
25346,micro atm gst dated 24101
25347,aeps pay indiaforensic 2310
25348,indiaforensic aeps npci wdl set
25349,trf indiaforensic service
25350,aeps pay indiaforensic 2410
25351,micro atm wdl fee dt25101
25352,micro atm inc dated 25101
25353,micro atm gst dated 25101
25354,aeps income dt 10 24 2018
25355,aeps gst inc dt 10 24 201
25356,micro atm wdl fee dt24101
25357,micro atm inc dated 24101
25358,micro atm gst dated 24101
25359,trf indiaforensic service
25360,indiaforensic aeps npci wdl set
25361,cr829611694306 rmcpl11776 2
25362,cr829611694329 rmcpl27488 2
25363,cr829611695242 rmcpl22963 2
25364,cr829611695338 rmcpl23821 2
25365,cr829616794851 rmcpl22278 2
25366,maw 502964xxxxxx2908 naga
25367,maw 502964xxxxxx7298 naga
25368,trf indiaforensic service
25369,micro atm wdl fee dt25101
25370,micro atm inc dated 25101
25371,micro atm gst dated 25101
25372,maw 502964xxxxxx8690 naga
25373,maw 502964xxxxxx6850 naga
25374,micro atm wdl fee dt26101
25375,micro atm inc dated 26101
25376,micro atm gst dated 26101
25377,aeps income dt 10 25 2018
25378,aeps gst inc dt 10 25 201
25379,aeps acq cr adj fee 2510
25380,aeps acq rep adj fee 251
25381,trf indiaforensic service
25382,maw 502964xxxxxx8561 ujja
25383,maw 502964xxxxxx8561 ujja
25384,maw 502964xxxxxx2138 naga
25385,maw 502964xxxxxx7563 naga
25386,indiaforensic aeps npci wdl set
25387,indiaforensic aeps npci wdl set
25388,indiaforensic aeps npci wdl set
25389,cr829713053791 rmcpl21038 2
25390,trf indiaforensic service
25391,micro atm wdl fee dt26101
25392,micro atm inc dated 26101
25393,micro atm gst dated 26101
25394,micro atm wdl fee dt27101
25395,micro atm inc dated 27101
25396,micro atm gst dated 27101
25397,micro atm wdl fee dt28101
25398,micro atm inc dated 28101
25399,micro atm gst dated 28101
25400,trf indiaforensic service
25401,aeps pay indiaforensic 2610
25402,micro atm wdl fee dt29101
25403,micro atm inc dated 29101
25404,micro atm gst dated 29101
25405,npci setelement diff 2610
25406,aeps income dt 10 28 2018
25407,aeps gst inc dt 10 28 201
25408,aeps income dt 10 27 2018
25409,aeps gst inc dt 10 27 201
25410,aeps income dt 10 28 2018
25411,aeps gst inc dt 10 28 201
25412,aeps acquiring adj fee 2
25413,aeps acq cr adj fee 2610
25414,aeps acq rep adj fee 261
25415,trf indiaforensic service
25416,indiaforensic aeps npci wdl set
25417,trf indiaforensic service
25418,micro atm wdl fee dt29101
25419,micro atm inc dated 29101
25420,micro atm gst dated 29101
25421,aeps pay indiaforensic 2910
25422,maw 502964xxxxxx8534 naga
25423,micro atm wdl fee dt30101
25424,micro atm inc dated 30101
25425,micro atm gst dated 30101
25426,trf indiaforensic service
25427,aeps income dt 10 29 2018
25428,aeps gst inc dt 10 29 201
25429,aeps acquiring adj fee 2
25430,trf indiaforensic service
25431,indiaforensic aeps npci wdl set
25432,cr829807190201 rmcpl23087 2
25433,cr829817299129 rmcpl14928 2
25434,cr829816296206 rmcpl16567 2
25435,cr829811229575 rmcpl19120 2
25436,micro atm wdl fee dt30101
25437,micro atm inc dated 30101
25438,micro atm gst dated 30101
25439,trf indiaforensic service
25440,aeps pay indiaforensic 3010
25441,aeps income dt 10 30 2018
25442,aeps gst inc dt 10 30 201
25443,aeps income dt 10 26 2018
25444,aeps gst inc dt 10 26 201
25445,rev aeps inc dt 28 10 201
25446,rev aeps gst inc dt 28101
25447,aeps acq cr adj fee 3010
25448,micro atm wdl fee dt31101
25449,micro atm inc dated 31101
25450,micro atm gst dated 31101
25451,trf indiaforensic service
25452,indiaforensic aeps npci wdl set
25453,trf indiaforensic service
25454,micro atm wdl fee dt31101
25455,micro atm inc dated 31101
